******************* Приложение запущено 2024.07.18 20:22:00,380 [v1.47.0.1064] **************************
2024.07.18 20:25:45,649 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsService.GetUnfinishedLines успешно завершен. Возвращаемое значение: -2
2024.07.18 20:25:45,656 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnBarcodeInputted успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:25:49,181 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsForm.OnFinishButtonPressed...
2024.07.18 20:25:49,181 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:25:49,182 [196280786][1.47.0.1064] DEBUG - 	sender: PushingButton (name: _finishButton, text: Завершить)
2024.07.18 20:25:49,182 [196280786][1.47.0.1064] DEBUG - 	e: System.EventArgs
2024.07.18 20:25:49,187 [196280786][1.47.0.1064] INFO - Выведено сообщение с вопросом: Завершить?
2024.07.18 20:25:49,236 [196280786][1.47.0.1064] DEBUG - reader_ReadNotify
2024.07.18 20:25:49,241 [196280786][1.47.0.1064] DEBUG - reader_ReadNotify: Barcode='', Type='Unknown'
2024.07.18 20:25:49,246 [196280786][1.47.0.1064] DEBUG - reader_ReadNotify - выход
2024.07.18 20:25:52,500 [196280786][1.47.0.1064] INFO - Пользователь выбрал да
2024.07.18 20:25:52,506 [196280786][1.47.0.1064] DEBUG - >>> Вызван метод SortingScsService.OnFinishButton...
2024.07.18 20:25:52,506 [196280786][1.47.0.1064] DEBUG - Параметры метода: 
2024.07.18 20:25:52,506 [196280786][1.47.0.1064] DEBUG - 	employeeId: 0000072400
2024.07.18 20:25:52,506 [196280786][1.47.0.1064] DEBUG - 	taskId: MK71671532
2024.07.18 20:25:52,507 [196280786][1.47.0.1064] DEBUG - 	taskType: 48
2024.07.18 20:25:52,507 [196280786][1.47.0.1064] DEBUG - 	message: не задано
2024.07.18 20:25:52,871 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsService.OnFinishButton успешно завершен. Возвращаемое значение: 0
2024.07.18 20:25:52,878 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsForm.OnFinishButtonPressed успешно завершен. Возвращаемое значение: отсутствует
2024.07.18 20:25:52,988 [196280786][1.47.0.1064] DEBUG - <<< Метод SortingScsSelectionForm.OnBarcodeInputted успешно завершен. Возвращаемое значение: отсутствует
